id,correct answer,CoT answers,Correctness,LEN,"('QUA', 'IM')","('DIF', 'IV')","('DIF', 'SUB')",AC
112,24,"['24' '24' '24' '24' '24' '24' '24' '96' '96' '24' '24' '96' '24' '24'
 '24' '24' '24' '24' '24' '96' '24' '24' '24' '24' '24' '24' '24' '24'
 '24' '24' '96' '96' '24' '24' '24' '24' '24' '24' '24' '24']","[ True  True  True  True  True  True  True False False  True  True False
  True  True  True  True  True  True  True False  True  True  True  True
  True  True  True  True  True  True False False  True  True  True  True
  True  True  True  True]","[2 3 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 2 3 3 3 3 3 3 3 3 3 3
 3 3 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 2 2 0 2 5 0 0 0 0 0 0 0 5 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 2]",Math,"[False  True  True  True  True  True  True False  True False  True False
 False  True  True  True  True  True  True False False  True  True  True
  True  True  True  True  True  True False  True False  True  True  True
  True  True  True  True]"
113,25,"['25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25'
 '25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25'
 '25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25' '25']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 2 4 2 2 2 2 3 2 2 4 2 2 2 3 2 3 2 3 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2
 2 2 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
114,6,"['6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '30' '6' '6' '6' '30' '6' '6' '6'
 '6' '6' '216' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6'
 '6' '6' '6' '6']","[ True  True  True  True  True  True  True  True  True  True False  True
  True  True False  True  True  True  True  True False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[ 6  6  5  6  6  6  9  5  6  6  6  6  6  6  3  6  6 13  6  6  5 11  6  7
  0  6  6  6  6  5  6  9 13  5  5  6  6  5  6  5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True False False
  True  True False False  True  True  True  True False False  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
115,90,"['90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90'
 '90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90'
 '90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90' '90']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[7 7 7 7 7 7 7 7 7 7 7 7 7 7 9 7 7 7 7 7 7 7 9 7 6 7 7 7 7 7 7 9 7 7 6 7 7
 6 7 7]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
116,42,"['42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42'
 '42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42'
 '42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42' '42']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[0 4 5 8 5 5 5 0 5 5 5 0 5 0 0 6 6 6 4 6 6 4 5 4 5 4 4 6 0 4 3 6 3 0 3 6 6
 3 0 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
117,360,"['360' '360' '360' '360' '360' '360' '360' '360' '360' '360' '360' '360'
 '360' '360' '360' '360' '360' '360' '360' '360' '360' '360' '360' '360'
 '360' '360' '360' '360' '360' '360' '360' '360' '360' '360' '360' '360'
 '360' '360' '360' '360']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 2 2 2 2 2 2 2 2 4 3 3 3 2 2 3 4 2 2 3 3 2 2 4 3 3 4 3 2 2 2 2 2 3 3 2 3
 4 2 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
118,4,"['4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4'
 '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4'
 '4' '4' '4' '4']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[6 5 5 5 5 6 5 5 5 6 5 5 6 7 5 5 5 7 5 5 7 5 7 7 5 5 5 5 5 5 7 6 6 6 7 6 5
 7 6 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
119,95200,"['error' 'error' 'error' 'error' 'error'
 '40000 40 40000 40000 0 4 40000 1 3 40 40000 1 3 40000 1 3 0 4'
 '99077 08' '99077' '103846 15' 'error' 'error' 'error' '99077' 'error'
 '40000 40000 40 40000 16000 56000 40000 1 3 56000 40000 1 3' '104000'
 'error' '99077 08' 'error'
 '40000 1 4 56000 30769 23 1 4 43077 08 56000 43077 08 99077 08'
 '40000 1 3 1 4 1 4 40000 1 3' 'error' '99077 08' 'error' 'error' 'error'
 '99077 08' '99077 08' '40000 40 40000 1 4 40000 1 3 40 40000 1 3 1 4'
 'error' 'error' '99077' 'error' 'error' 'error' '104000' 'error'
 '99077 08' 'error' '99077 08']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[1 1 1 1 1 1 5 6 4 1 1 1 3 1 1 4 1 5 1 1 2 1 2 1 1 1 6 5 1 1 1 3 1 1 1 4 1
 5 1 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True False False False False False  True  True
 False False False False False False False False False False False False
  True  True False  True False False  True False False  True  True False
 False False False False]"
120,240,"['240' '240' '260' '240' '240' '258' '240' '240' '240' '260' '240' '260'
 '258' '260' '258' '240' '240' '240' '240' '240' '258' '240' '240' '240'
 '260' '258' '240' '240' '240' '240' '240' '240' '260' '240' '240' '240'
 '240' '240' '260' '240']","[ True  True False  True  True False  True  True  True False  True False
 False False False  True  True  True  True  True False  True  True  True
 False False  True  True  True  True  True  True False  True  True  True
  True  True False  True]","[2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True False False  True False False  True  True False False False
 False False False False  True  True  True  True False False  True  True
 False False False  True  True  True  True  True False False  True  True
  True  True False False]"
121,27,"['27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27'
 '27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27'
 '27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27' '27']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[5 0 0 0 0 2 0 5 2 0 2 0 0 0 2 0 0 0 0 0 5 5 2 0 0 0 0 2 0 0 0 0 0 0 2 0 9
 0 5 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
122,48,"['34' '33' '33' '33' '34' '34' '26' '33' '48' '34' '34' '34' '34' '34'
 '34' '28' '38' '33' '26' '34' '22' '38' '33' '18' '34' '34' '15' '34'
 '34' '34' '34' '23' '15' '34' '34' '38' '46' '12' '59' '34']","[False False False False False False False False  True False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 7 5 3 3 3 3
 5 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False  True  True False  True False False False False  True  True
  True  True  True False False False False False False False False False
 False  True False False  True  True  True False False False  True False
 False False False False]"
123,50,"['50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50'
 '50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50'
 '50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50' '50']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 3 3 3 3 3 3 3 3 3 3 5 5 5 3 3 5 3 3 5 3 3 3 5 5 3 3 3 3 5 5 3 3 3 3 3 3
 3 5 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 2 0 0 0 0 0 0 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0
 0 0 2]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
124,10,"['90' '90' '90' '30' '30' '50' '90' '45' '90' '50' '30' '45' '90' '10'
 '90' '10' '45' '90' '30' '30' '15' '30' '90' '50' '90' '30' '30' '90'
 '90' '90' '50' '90' '90' '30' '30' '50' '50' '90' '90' '50']","[False False False False False False False False False False False False
 False  True False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[ 2 10  4  4  7  3  2  2  3  3  7  3  8  3  4  3  1  6  4  4  9  3  4  9
  4  3  2  4  4  6  2  4  4  2  4  2  2  4  4  2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True False  True False False False False False False False
 False False False False False False False  True False False False False
 False False  True False  True  True False False  True False  True False
  True False  True False]"
125,10,"['10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10'
 '10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10'
 '10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10' '10']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[6 6 6 6 6 6 6 6 6 4 6 6 6 4 5 4 4 5 6 6 6 6 6 6 6 4 5 6 6 6 6 5 6 6 6 6 5
 4 6 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
126,82,"['60' '60' '60' '60' '60' '82' '38' '82' '60' '60' '38' '60' '82' '60'
 '38' '38' '60' '82' '82' '60' '82' '38' '60' '82' '60' '60' '82' '60'
 '82' '38' '38' '38' '82' '82' '60' '82' '82' '82' '82' '82']","[False False False False False  True False  True False False False False
  True False False False False  True  True False  True False False  True
 False False  True False  True False False False  True  True False  True
  True  True  True  True]","[8 7 7 7 7 6 7 4 8 7 8 7 4 7 7 8 7 6 5 7 6 8 7 7 7 7 4 7 6 6 6 7 6 4 7 6 6
 6 5 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 2 0 0 0 9 0 0 0 0 2 0
 0 2 0]",Math,"[False  True  True  True  True False False False False  True False False
 False False False  True False False  True False False False False False
 False  True False False False False  True  True False  True False False
  True  True  True  True]"
127,120,"['120' '120' '120' '120' '120' '120' '120' '120' '120' '120' '120' '120'
 '120' '120' '120' '120' '120' '120' '120' '120' '120' '120' '120' '120'
 '120' '120' '120' '120' '120' '120' '120' '120' '120' '120' '120' '120'
 '120' '120' '120' '120']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 5 5 5 5 5 4 3 3 5 5 5 5 5 5 4 3 4 5 4 5 5 4 5 5 4 3 5 5 5 6 5 5 5 5 4 5
 4 3 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
128,880,"['870' '180 300 400 880' '810' '870' '870' '870' '870' '880' '870' '460'
 '880' '870' '880' '860' '570' '570' '870' '810' '570' '570' '870' '870'
 '880' '870' '570' '880' '880' '880' '870' '870' '390' '870' '660' '870'
 '810' '870' '870' '880' '570' '870']","[False False False False False False False  True False False  True False
  True False False False False False False False False False  True False
 False  True  True  True False False False False False False False False
 False  True False False]","[ 4  5  3  3  4  3  3  4  3  3 10  7  5  4  3  4  3  3  3  3  3  3  9  3
  4  5 11  4  3  4  3  4  3  3  3  3  3  5  7  3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0
 0 0 0]",Math,"[False False False False  True  True  True False False False False False
 False False False  True False False False  True False  True False False
 False False  True  True False  True False False False False False False
  True False False False]"
129,10000,"['50 000' '10 000' '10 000' '50000' '50000' '50 000' '10 000' '50000'
 '10000' '50000' '50000' '10 000' '50 000' '10 000' '10 000' '10 000'
 '50 000' '50000' '10 000' '10 000' '50000' '50000' '10 000' '10 000'
 '50 000' '50000' '50000' '50000' '25000' '50000' '50 000' '50 000'
 '50 000' '50000' '50000' '25000' '50000' '10000' '10 000' '10 000']","[False False False False False False False False  True False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False  True False False]","[5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
 5 6 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False  True False  True False False False False False  True False
 False False  True  True False False False  True False  True False  True
 False False  True  True False False False  True  True False  True False
 False False False  True]"
130,30,"['30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30'
 '30' '30' '30' '30' 'error' '30' '30' '30' '30' '30' '30' '30' '30' '30'
 '30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30' '30']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True False  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[5 3 5 5 2 5 3 5 3 5 3 5 5 5 5 3 5 3 0 3 5 3 3 5 3 5 3 5 3 5 3 3 5 3 5 5 5
 5 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 2  2  2  0  0  2  0  2  5  0  0  0  0  5  0  0  5  5 10  0  0  9  0  5
  0  9  0  2  5  2  5  2  0  0  0  0  0  9  0  5]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
131,940,"['940' '940' '940' '940' '940' '940' '940' '940' '940' '940' '940' '940'
 '940' '940' '940' '940' '940' '940' '940' '940' '940' '940' '940' '940'
 '940' '940' '940' '60' '940' '940' '940' '940' '940' '940' '940' '940'
 '940' '940' '940' '940']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True False  True  True  True  True  True  True  True  True
  True  True  True  True]","[5 6 4 6 6 6 6 3 6 5 6 5 5 5 6 5 5 5 5 4 4 4 6 4 7 4 6 2 6 4 3 5 5 5 5 5 5
 5 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 5 5 0 2 2 9 0 0 0 0 0 2 0 0 0 0 5 0 2 0 0 2
 0 0 2]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True False False  True  True  True  True  True  True  True
  True  True  True  True]"
132,60,"['60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60'
 '60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60'
 '60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60' '60']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 4 4 4 4 3 4 4 4 4 3 3 3 4 3 4 4 4 4 4 3 3 3 4 3 3 4 4 4 3 4 4 3 4 4 3
 3 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
