id,correct answer,CoT answers,Correctness,LEN,"('QUA', 'IM')","('DIF', 'IV')","('DIF', 'SUB')",AC
132,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'C' 'B' 'B']","[ True  True  True  True  True  True  True False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True False  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True False  True  True]","[1 4 4 4 4 4 1 1 4 4 4 4 1 1 1 1 4 2 2 4 4 4 1 1 4 1 4 4 1 2 1 2 4 4 1 2 2
 2 1 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True False False  True  True  True
  True  True  True  True  True  True  True  True  True  True False False
  True  True  True  True  True  True  True  True  True  True  True  True
  True False False  True]"
133,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'A' 'ERROR' 'B' 'B' 'B' 'A' 'B' 'B' 'ERROR'
 'B' 'B' 'B' 'ERROR' 'ERROR' 'B' 'ERROR' 'B' 'B' 'B' 'C' 'B' 'ERROR' 'B'
 'A' 'B' 'A' 'B' 'A' 'A' 'ERROR' 'A' 'B' 'B']","[ True  True  True  True  True  True  True False False  True  True  True
 False  True  True False  True  True  True False False  True False  True
  True  True False  True False  True False  True False  True False False
 False False  True  True]","[4 4 3 4 4 4 4 4 0 4 4 5 4 4 4 0 4 4 4 0 0 4 0 4 4 4 4 4 0 4 4 4 4 4 4 4 0
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 0  0  0  0  0  2  0  0 10  2  2  9  0  0  5 10  0  2  0 10 10  5 10  0
  0  0  2  2 10  0  0  0  0  9  5  0 10  9  5  5]",disambiguation_qa,"[False  True  True  True  True  True  True False False False  True  True
 False False  True False False  True  True False  True False False False
  True  True False False False False False False False False False  True
 False False False  True]"
134,A,"['A' 'ERROR' 'A' 'A' 'B' 'A' 'A' 'A' 'A' 'C' 'A' 'A' 'ERROR' 'A' 'B' 'A'
 'ERROR' 'A' 'A' 'A' 'B' 'B' 'ERROR' 'ERROR' 'A' 'C' 'A' 'A' 'A' 'C' 'A'
 'B' 'B' 'ERROR' 'A' 'ERROR' 'A' 'C' 'A' 'A']","[ True False  True  True False  True  True  True  True False  True  True
 False  True False  True False  True  True  True False False False False
  True False  True  True  True False  True False False False  True False
  True False  True  True]","[3 0 4 4 4 4 4 6 4 4 4 4 0 4 3 4 0 4 4 4 4 4 0 0 4 4 4 4 4 4 4 4 4 0 4 0 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 5 10  0  2  2  2  0  0  2  0  9  0 10  5  0  0 10  5  0  2  2  0 10 10
  9  9  5  5  0  0  2  0  0 10  0 10  2  9  2  5]",disambiguation_qa,"[False False False  True False False  True  True  True False False  True
 False False False False False False  True  True False  True False  True
 False False False  True  True False False False  True False False False
 False False False  True]"
135,C,"['A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'C' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A']","[False False False False False False False False False False False False
 False False False False False False False False False  True False False
 False False False False False False False False False False False False
 False False False False]","[4 3 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4
 4 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[5 0 0 9 2 0 0 5 0 2 2 0 2 2 0 0 0 0 0 0 2 0 0 0 5 0 0 0 2 5 2 2 0 0 0 5 0
 2 2 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True False False  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
136,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4
 3 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 2 0 0 2 2 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
137,C,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'C' 'B' 'C' 'C' 'B' 'B' 'C' 'B' 'C' 'B' 'B' 'B' 'B' 'C' 'B' 'B'
 'C' 'B' 'C' 'C']","[False False False False False False False False False False False False
 False False False False False False False False  True False  True  True
 False False  True False  True False False False False  True False False
  True False  True  True]","[4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False False False  True
 False  True False False False False  True  True  True False False  True
 False False False  True]"
138,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 3 4 4 4 4 3 4 3 3 4 3 4 4 3 4 3 3 3 4 4 4 3 4 4 4 4 4 4 4 4 4 4 3 3 3 4
 4 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
139,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'C' 'C' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B'
 'B' 'A' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True False  True  True  True  True  True  True  True  True False
 False False  True  True  True  True  True  True False  True  True  True
  True False  True  True]","[3 3 4 4 4 4 4 4 3 3 4 4 4 4 3 3 4 3 4 4 3 4 4 4 3 3 4 4 4 4 4 3 4 4 4 4 4
 4 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True False False  True  True  True  True  True  True  True False
  True  True False  True  True  True  True  True False False  True  True
  True False False  True]"
140,A,"['A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 3 4 4 4 4 4 2 4 3 4 1 3 4 4 4 3 4 4 6 4 3 1 4 4 3 2 4 3 3 2 4 3 4 3 3 4
 2 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
141,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 3 4 4 1 1 4 4 4 3 4 4 3 4 4 4 4 4 4 4 4 4 3 4 3 3 4 4 4 2 4 3 4 4 4 4 2
 1 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
142,A,"['A' 'A' 'C' 'A' 'C' 'C' 'A' 'A' 'A' 'C' 'C' 'C' 'A' 'A' 'A' 'A' 'A' 'A'
 'C' 'C' 'A' 'C' 'C' 'C' 'C' 'C' 'A' 'A' 'A' 'A' 'C' 'C' 'B' 'C' 'A' 'C'
 'ERROR' 'C' 'C' 'C']","[ True  True False  True False False  True  True  True False False False
  True  True  True  True  True  True False False  True False False False
 False False  True  True  True  True False False False False  True False
 False False False False]","[4 4 4 4 4 3 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 3 4 4 4 4 3 4 3 4 4 4 0
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 0  2  0  0  0  2  0  2  0  0  0  0  0  0  2  0  2  5  0  0  0  0  0  2
  0  0  0  0  0  0  0  0  0  0  2  0 10  0  0  0]",disambiguation_qa,"[False  True False False False  True False  True  True False  True  True
 False  True  True  True  True  True False  True False False  True  True
  True  True False  True  True  True False  True False False False False
 False False  True  True]"
143,A,"['B' 'A' 'C' 'B' 'A' 'C' 'C' 'C' 'A' 'B' 'A' 'B' 'A' 'C' 'B' 'A' 'B' 'B'
 'C' 'C' 'B' 'B' 'C' 'A' 'B' 'C' 'B' 'A' 'B' 'C' 'A' 'A' 'B' 'C' 'A' 'A'
 'ERROR' 'C' 'A' 'A']","[False  True False False  True False False False  True False  True False
  True False False  True False False False False False False False  True
 False False False  True False False  True  True False False  True  True
 False False  True  True]","[4 5 1 2 4 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 0
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 2  0  0  2  0  0  5  0  0  0  0  0  0  0  0  0  0  0  2  2  0  0  2  2
  2  5  5  9  0  0  0  0  0  0  5  2 10  0  0  0]",disambiguation_qa,"[False False False False False False  True  True False False False False
 False False False False False  True False  True False  True False False
 False False False False False False False  True False False False  True
 False False False  True]"
144,C,"['A' 'A' 'A' 'A' 'A' 'C' 'A' 'A' 'C' 'A' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C'
 'A' 'A' 'B' 'A' 'A' 'A' 'A' 'A' 'C' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'B' 'A'
 'A' 'A' 'C' 'A']","[False False False False False  True False False  True False  True  True
  True  True  True  True  True  True False False False False False False
 False False  True False False False False False False False False False
 False False  True False]","[4 4 4 4 4 4 4 4 4 4 4 2 2 2 1 2 1 2 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True False False  True False False False  True
  True  True  True  True  True  True False  True False False  True  True
  True  True False False  True  True  True  True  True  True False False
  True  True False False]"
145,B,"['ERROR' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B']","[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[0 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 4 5 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[10  0  0  0  9  0  0  5  0  0  2  5  0  2  0  2  2  0  0  2  0  0  2  5
  2  0  5  0  0  5  5  0  2  0  0  2  0  0  0  0]",disambiguation_qa,"[False False  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
146,B,"['A' 'B' 'A' 'B' 'C' 'A' 'B' 'B' 'C' 'B' 'C' 'B' 'C' 'C' 'C' 'C' 'A' 'C'
 'C' 'B' 'B' 'C' 'A' 'B' 'C' 'B' 'A' 'C' 'B' 'B' 'B' 'B' 'B' 'C' 'C' 'B'
 'C' 'C' 'C' 'B']","[False  True False  True False False  True  True False  True False  True
 False False False False False False False  True  True False False  True
 False  True False False  True  True  True  True  True False False  True
 False False False  True]","[4 4 4 4 1 5 4 4 3 4 4 4 1 1 1 1 4 1 4 4 4 1 4 4 1 4 4 4 4 4 4 4 4 4 1 4 1
 3 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 2 2 0 5 2 0 5 0 0 0 0 2 2 0 0 0 0 0 5
 0 0 5]",disambiguation_qa,"[False False False False False False False  True False False False False
 False  True  True  True False False  True False  True False False False
 False False False False False  True  True  True  True False  True False
 False  True  True False]"
147,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'ERROR' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True False
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 4 2 2 2 3 3 2 5 4 0 4 4 4 5 1 1 4 1 4 2 2 1 4 4 2 4 1 4 1 2 4 4 4 3 4
 4 1 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 5  0  0  2  2  0  2  2  0  0  0 10  0  5  0  0  0  9  2  5  0  2  0  0
  2  9  0  0  0  0  0  0  0  0  0  9  2  2  2  0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True False
 False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
148,A,"['C' 'C' 'A' 'A' 'A' 'A' 'C' 'AMBIGUOUS' 'C' 'A' 'A' 'A' 'C' 'A' 'C' 'C'
 'A' 'A' 'A' 'C' 'A' 'A' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'A' 'C' 'C' 'A' 'A'
 'C' 'A' 'A' 'A' 'C' 'A']","[False False  True  True  True  True False False False  True  True  True
 False  True False False  True  True  True False  True  True False False
 False False False False False  True False False  True  True False  True
  True  True False  True]","[5 3 4 4 4 8 4 3 5 4 4 4 4 4 4 4 4 5 3 5 4 4 3 6 4 4 3 6 4 3 1 4 4 4 4 4 4
 4 6 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
 0 0 0]",disambiguation_qa,"[False  True False  True  True  True False False False False  True  True
 False False False  True False  True  True False False  True False  True
  True  True  True  True  True False False  True False  True False False
  True  True False False]"
149,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 3 2 3 3 4 4 3 4 3 3 4 3 4 3 4 3 4 4 3 4 4 3 3 3 4 3 3 3 3 3 4 3 3 4 4 3
 4 3 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 2 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0 0 0 5 2
 0 0 2]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
150,C,"['A' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'A' 'A' 'C' 'B' 'B' 'B'
 'A' 'B' 'B' 'C' 'B' 'A' 'B' 'B' 'A' 'B' 'B' 'B' 'C' 'B' 'A' 'B' 'B' 'B'
 'B' 'B' 'A' 'C']","[False False  True False False False False False False  True False False
 False False  True False False False False False False  True False False
 False False False False False False  True False False False False False
 False False False  True]","[4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 2 0 0 0 0 2 2 5
 2 0 2]",disambiguation_qa,"[False False False False  True  True  True  True  True False False  True
 False  True False False  True  True False False  True False False False
 False  True False False  True  True False False False False  True  True
  True  True False False]"
151,C,"['B' 'C' 'C' 'C' 'C' 'A' 'A' 'A' 'A' 'A' 'C' 'A' 'C' 'A' 'A' 'A' 'C' 'C'
 'C' 'C' 'C' 'C' 'A' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'A' 'C' 'C' 'A' 'C' 'C'
 'A' 'A' 'B' 'A']","[False  True  True  True  True False False False False False  True False
  True False False False  True  True  True  True  True  True False  True
  True  True  True  True  True  True False  True  True False  True  True
 False False False False]","[5 4 4 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 5 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
 0 0 0]",disambiguation_qa,"[False False  True  True  True False  True  True  True  True False False
 False False  True  True False  True  True  True  True  True False False
  True  True  True  True  True  True False False  True False False  True
 False  True False False]"
152,A,"['C' 'C' 'A' 'A' 'A' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'A' 'A' 'A'
 'A' 'A' 'C' 'C' 'C' 'C' 'A' 'A' 'A' 'A' 'C' 'C' 'A' 'A' 'C' 'A' 'C' 'C'
 'A' 'A' 'C' 'C']","[False False  True  True  True False False False False False False False
 False False False  True  True  True  True  True False False False False
  True  True  True  True False False  True  True False  True False False
  True  True False False]","[1 2 4 4 4 1 1 1 3 1 1 1 1 1 1 2 4 4 4 4 1 1 1 2 4 4 4 4 1 1 4 4 1 4 1 1 5
 4 1 1]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 2 0 0 0 2 2 2 0 0 0 0 2 2 0 2 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True False  True  True False  True  True  True  True  True  True
  True  True  True False  True  True  True  True False  True  True  True
 False  True  True  True False  True False  True False False False  True
 False  True False  True]"
153,A,"['A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'C' 'A' 'A' 'A' 'C' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'A' 'C' 'A' 'A' 'C' 'A' 'A' 'A' 'C' 'A' 'A' 'C' 'A'
 'C' 'B' 'A' 'A']","[ True  True  True  True  True  True  True  True  True False  True  True
  True False  True  True  True  True  True  True  True  True  True  True
 False  True  True False  True  True  True False  True  True False  True
 False False  True  True]","[5 4 4 4 4 5 4 4 5 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 3 5 4 4 3 5 4 4 4 3
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 2 2 2 2 0 0 0 0 9 0 0 0 0 0 0 0 0 0 2 0 5 2 2 2 0 0 0 0 0 0 2 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True False False  True
  True False False  True  True  True  True  True  True  True  True  True
 False False  True False False  True  True False False  True False False
 False False False  True]"
154,A,"['A' 'A' 'A' 'C' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'C' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'B' 'A' 'A' 'A' 'A' 'B' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A']","[ True  True  True False  True  True  True  True  True  True  True  True
 False  True  True  True  True  True  True  True False  True  True  True
  True False  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 4 5 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5 0 2]",disambiguation_qa,"[False  True  True False False  True  True  True  True  True  True  True
 False False  True  True  True  True  True  True False False  True  True
  True False False  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
155,C,"['C' 'A' 'C' 'A' 'C' 'C' 'C' 'A' 'C' 'A' 'C' 'B' 'B' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'C' 'C' 'A' 'A' 'C' 'A' 'B' 'C' 'A' 'C' 'A' 'B' 'C' 'B' 'A'
 'C' 'C' 'A' 'C']","[ True False  True False  True  True  True False  True False  True False
 False False False False False False False False False  True  True False
 False  True False False  True False  True False False  True False False
  True  True False  True]","[4 4 4 4 3 4 4 4 2 4 2 5 4 4 4 4 4 4 4 4 4 4 4 4 4 2 4 4 3 4 3 4 5 2 5 4 2
 2 4 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False False False False False  True  True False False False False False
  True False  True  True  True  True  True  True  True False  True False
  True False False False False False False False False False False False
 False  True False False]"
