Question,Category,Correct Answer,Name
"Find a movie similar to The Fugitive, Braveheart, The Shawshank Redemption, Terminator 2 Judgment Day:
  Options:
(A) Hood of Horror
(B) World's Greatest Dad
(C) Dead Man Walking
(D) The Bad and the Beautiful",movie_recommendation,A,BigBench_easy
"Find a movie similar to American Beauty, The Sixth Sense, Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope:
  Options:
(A) LA Confidential
(B) The Artist
(C) Death to Smoochy
(D) New York, I Love You",movie_recommendation,C,BigBench_easy
"Find a movie similar to Braveheart, Apollo 13, Schindler's List, Pulp Fiction:
  Options:
(A) Dances with Wolves
(B) The Last Klezmer Leopold Kozlowski, His Life and Music
(C) Circus
(D) Ruby Sparks",movie_recommendation,D,BigBench_easy
"Find a movie similar to The Shawshank Redemption, Apollo 13, Terminator 2 Judgment Day, Dead Man Walking:
  Options:
(A) Frankenstein Unbound
(B) Little Giants
(C) Clear and Present Danger
(D) Jon Stewart Has Left the Building",movie_recommendation,C,BigBench_easy
"Find a movie similar to Jurassic Park, The Silence of the Lambs, Batman, American Beauty:
  Options:
(A) Ghost Ship
(B) Revenge for Jolly!
(C) Forrest Gump
(D) Night of the Living Dead",movie_recommendation,B,BigBench_easy
"Find a movie similar to Batman, The Usual Suspects, The Silence of the Lambs, Jurassic Park:
  Options:
(A) Lust, Caution
(B) The End of the Tour
(C) Forrest Gump
(D) Shelter",movie_recommendation,B,BigBench_easy
"Find a movie similar to Pulp Fiction, Forrest Gump, Dances with Wolves, The Usual Suspects:
  Options:
(A) Jaws The Revenge
(B) Virus
(C) Get Shorty
(D) The Lawnmower Man",movie_recommendation,D,BigBench_easy
"Find a movie similar to Dances with Wolves, Stargate, Pulp Fiction, The Shawshank Redemption:
  Options:
(A) The Collector
(B) The Towering Inferno
(C) Diabolique
(D) The Fugitive",movie_recommendation,D,BigBench_easy
"Find a movie similar to Batman, Interview with the Vampire The Vampire Chronicles, The Mask, Pretty Woman:
  Options:
(A) Bright
(B) Zoom
(C) Babe
(D) Unicorn City",movie_recommendation,B,BigBench_easy
"Find a movie similar to The Lion King, The Fugitive, Terminator 2 Judgment Day, Toy Story:
  Options:
(A) Black Mirror
(B) The Stunt Man
(C) Aladdin
(D) Super Mario Bros",movie_recommendation,B,BigBench_easy
"Find a movie similar to Raiders of the Lost Ark, The Matrix, Pulp Fiction, Forrest Gump:
  Options:
(A) Inception
(B) Trail of the Pink Panther
(C) Firestarter
(D) Joe's Apartment",movie_recommendation,B,BigBench_easy
"Find a movie similar to The Mask, Batman, Pretty Woman, The Fugitive:
  Options:
(A) Eastern Promises
(B) What We Do in the Shadows
(C) Babe
(D) Game of Death",movie_recommendation,A,BigBench_easy
"Find a movie similar to Schindler's List, The Lord of the Rings The Two Towers, Inception, The Dark Knight:
  Options:
(A) Friday After Next
(B) Those Magnificent Men in Their Flying Machines
(C) Couples Retreat
(D) Star Wars Episode IV - A New Hope",movie_recommendation,C,BigBench_easy
"Find a movie similar to X-Men, Planet of the Apes, Forrest Gump, Independence Day:
  Options:
(A) Remember Me
(B) Train to Busan
(C) Fast & Furious
(D) The Terminator",movie_recommendation,A,BigBench_easy
"Find a movie similar to Inception, Inside Out, Edge of Tomorrow, Star Wars Episode VII - The Force Awakens:
  Options:
(A) Murder in the First
(B) Pulp Fiction
(C) Dutch
(D) Mystery, Alaska",movie_recommendation,A,BigBench_easy
"Find a movie similar to The Fugitive, Interview with the Vampire The Vampire Chronicles, The Mask, The Lion King:
  Options:
(A) Experimenter
(B) The House
(C) Babe
(D) Saving Santa",movie_recommendation,A,BigBench_easy
"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
  Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",movie_recommendation,C,BigBench_easy
"Find a movie similar to Apollo 13, Batman, Dances with Wolves, Braveheart:
  Options:
(A) Gorillas in the Mist
(B) Schindler's List
(C) Crimes and Misdemeanors
(D) King Kong",movie_recommendation,A,BigBench_easy
"Find a movie similar to Pulp Fiction, Léon The Professional, Kill Bill Vol 2, Requiem for a Dream:
  Options:
(A) Pushing Hands
(B) The Godfather
(C) Mortal Kombat The Journey Begins
(D) Sin Nombre",movie_recommendation,D,BigBench_easy
"Find a movie similar to The Fugitive, Schindler's List, Fargo, Braveheart:
  Options:
(A) Dances with Wolves
(B) The Good Son
(C) Arachnophobia
(D) Liam",movie_recommendation,A,BigBench_easy
"Find a movie similar to Dances with Wolves, Mr Holland's Opus, Stargate, Get Shorty:
  Options:
(A) It Runs in the Family
(B) The Usual Suspects
(C) Anomalisa
(D) Ride with the Devil",movie_recommendation,C,BigBench_easy
"Find a movie similar to Braveheart, Forrest Gump, The Silence of the Lambs, The Fugitive:
  Options:
(A) Cannibal Holocaust
(B) Seven
(C) Bride & Prejudice
(D) Night at the Museum Secret of the Tomb",movie_recommendation,B,BigBench_easy
"Find a movie similar to American Beauty, Back to the Future, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back:
  Options:
(A) Jon Stewart Has Left the Building
(B) The Terminator
(C) Hud
(D) The Mummy Tomb of the Dragon Emperor",movie_recommendation,D,BigBench_easy
"Find a movie similar to One Flew Over the Cuckoo's Nest, Star Wars Episode V - The Empire Strikes Back, Léon The Professional, Reservoir Dogs:
  Options:
(A) Raiders of the Lost Ark
(B) Thumbelina
(C) Hereafter
(D) The Thinning",movie_recommendation,D,BigBench_easy
"Find a movie similar to Don Juan DeMarco, Mr Holland's Opus, What's Eating Gilbert Grape, Pulp Fiction:
  Options:
(A) Get Shorty
(B) Kolya
(C) Death Wish 2
(D) Gold Diggers of 1933",movie_recommendation,A,BigBench_easy
"Find a movie similar to Get Shorty, What's Eating Gilbert Grape, The Fugitive, The Shawshank Redemption:
  Options:
(A) Braveheart
(B) Vampire in Brooklyn
(C) Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
(D) Unstrung Heroes",movie_recommendation,C,BigBench_easy
"Find a movie similar to Schindler's List, The Shawshank Redemption, Terminator 2 Judgment Day, Aladdin:
  Options:
(A) Cujo
(B) The Lion King
(C) Bridget Jones's Diary
(D) The Double Life of Veronique",movie_recommendation,C,BigBench_easy
"Find a movie similar to Braveheart, The Usual Suspects, Dances with Wolves, Pulp Fiction:
  Options:
(A) Metropolis
(B) Toy Story
(C) Marty
(D) Nadja",movie_recommendation,D,BigBench_easy
"Find a movie similar to Aladdin, Toy Story, The Lion King, Pulp Fiction:
  Options:
(A) Far From Home The Adventures of Yellow Dog
(B) Terminator 2 Judgment Day
(C) Being Elmo A Puppeteer's Journey
(D) RoboGeisha",movie_recommendation,C,BigBench_easy
"Find a movie similar to The Fugitive, Fargo, Groundhog Day, The Princess Bride:
  Options:
(A) No Man's Land
(B) The Morning After
(C) John Q
(D) Raiders of the Lost Ark",movie_recommendation,B,BigBench_easy
"Find a movie similar to The Terminator, Toy Story, The Sixth Sense, Star Wars Episode VI - Return of the Jedi:
  Options:
(A) Indecent Proposal
(B) The Girl Next Door
(C) Gray's Anatomy
(D) Star Wars Episode V - The Empire Strikes Back",movie_recommendation,B,BigBench_easy
"Find a movie similar to Dances with Wolves, The Shawshank Redemption, Stargate, Tombstone:
  Options:
(A) Frankenstein Unbound
(B) The Fugitive
(C) Easter Parade
(D) One Crazy Summer",movie_recommendation,A,BigBench_easy
"Find a movie similar to Terminator 2 Judgment Day, The Lion King, Batman, Aladdin:
  Options:
(A) Killing Me Softly
(B) The Proposition
(C) A King in New York
(D) Pretty Woman",movie_recommendation,D,BigBench_easy
"Find a movie similar to Star Wars Episode V - The Empire Strikes Back, The Usual Suspects, Star Wars Episode IV - A New Hope, The Lord of the Rings The Return of the King:
  Options:
(A) LA Confidential
(B) PS I Love You
(C) Boyz N the Hood
(D) Let It Ride",movie_recommendation,A,BigBench_easy
"Find a movie similar to Stargate, The Shawshank Redemption, Dances with Wolves, The Fugitive:
  Options:
(A) Beauty of the Day
(B) The Omega Man
(C) Angel at My Table, An
(D) Pulp Fiction",movie_recommendation,C,BigBench_easy
"Find a movie similar to The Matrix, Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, Forrest Gump:
  Options:
(A) Hudson Hawk
(B) The Brothers Grimm
(C) Da geht noch was!
(D) Pulp Fiction",movie_recommendation,A,BigBench_easy
"Find a movie similar to The Shawshank Redemption, Schindler's List, Terminator 2 Judgment Day, Aladdin:
  Options:
(A) Nina's Heavenly Delights
(B) The Recruit
(C) American Pie Presents The Book of Love
(D) The Lion King",movie_recommendation,D,BigBench_easy
"Find a movie similar to Goodfellas, The Big Lebowski, Raiders of the Lost Ark, The Silence of the Lambs:
  Options:
(A) House Party 3
(B) Star Wars Episode IV - A New Hope
(C) Doctor Dolittle
(D) Pi",movie_recommendation,D,BigBench_easy
"Find a movie similar to The Green Mile, The Matrix, Saving Private Ryan, Gladiator:
  Options:
(A) Alex and Emma
(B) The Terrorist
(C) 49 Up
(D) Gattaca",movie_recommendation,B,BigBench_easy
"Find a movie similar to The Fifth Element, Gladiator, Gattaca, The Matrix:
  Options:
(A) Imagine That
(B) Raiders of the Lost Ark
(C) Birdman of Alcatraz
(D) Le Samouraï",movie_recommendation,B,BigBench_easy
"Find a movie similar to Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, The Silence of the Lambs, The Princess Bride:
  Options:
(A) Love Potion #9
(B) The Valet
(C) Fargo
(D) The Twilight Samurai",movie_recommendation,D,BigBench_easy
"Find a movie similar to Austin Powers International Man of Mystery, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, Mission Impossible:
  Options:
(A) Self-criticism of a Bourgeois Dog
(B) Virunga
(C) American Beauty
(D) The Impostors",movie_recommendation,D,BigBench_easy
"Find a movie similar to Dances with Wolves, The Fugitive, The Shawshank Redemption, Braveheart:
  Options:
(A) Behind Enemy Lines
(B) Hostage
(C) Alice
(D) Get Shorty",movie_recommendation,C,BigBench_easy
"Find a movie similar to Spirited Away, Seven Samurai, LA Confidential, Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb:
  Options:
(A) Return to the Blue Lagoon
(B) The Usual Suspects
(C) Practical Magic
(D) Scrooge",movie_recommendation,A,BigBench_easy
"Find a movie similar to Braveheart, Schindler's List, The Silence of the Lambs, Jurassic Park:
  Options:
(A) Independence Day
(B) Toy Story 2
(C) Broken
(D) Men of Honor",movie_recommendation,A,BigBench_easy
"Find a movie similar to Apollo 13, Jurassic Park, The Silence of the Lambs, Forrest Gump:
  Options:
(A) Somewhere
(B) The Hot Chick
(C) Batman
(D) The Apartment",movie_recommendation,B,BigBench_easy
"Find a movie similar to Saving Private Ryan, Inception, Raiders of the Lost Ark, The Matrix:
  Options:
(A) Gladiator
(B) Tin Cup
(C) Alex and Emma
(D) The Emperor and the Assassin",movie_recommendation,B,BigBench_easy
"Find a movie similar to One Flew Over the Cuckoo's Nest, Goodfellas, Rear Window, The Professional:
  Options:
(A) Kinsey
(B) The Swan Princess
(C) A Night to Remember
(D) Léon The Professional",movie_recommendation,D,BigBench_easy
"Find a movie similar to The Usual Suspects, Go, Pulp Fiction, Star Wars Episode VI - Return of the Jedi:
  Options:
(A) Marauders
(B) The Sign of Four
(C) Auto Focus
(D) The Hunt for Red October",movie_recommendation,B,BigBench_easy
"Find a movie similar to Braveheart, The Fugitive, The Mask, Schindler's List:
  Options:
(A) Interstate 60
(B) The Shawshank Redemption
(C) Careful What You Wish For
(D) Primary Colors",movie_recommendation,D,BigBench_easy
"Find a movie similar to The Fugitive, Crimson Tide, Braveheart, The Shawshank Redemption:
  Options:
(A) I'm Not There
(B) The Limey
(C) Autumn Marathon
(D) Pulp Fiction",movie_recommendation,A,BigBench_easy
"Find a movie similar to Forrest Gump, The Silence of the Lambs, The Fugitive, Jurassic Park:
  Options:
(A) Children of the Corn III
(B) The Burrowers
(C) Braveheart
(D) Hood of Horror",movie_recommendation,D,BigBench_easy
"Find a movie similar to Dances with Wolves, Pulp Fiction, Schindler's List, The Shawshank Redemption:
  Options:
(A) Candleshoe
(B) Sound of the Mountain
(C) Braveheart
(D) Ruby Red",movie_recommendation,B,BigBench_easy
"Find a movie similar to The Fugitive, Monty Python and the Holy Grail, Goodfellas, Star Wars Episode IV - A New Hope:
  Options:
(A) Being John Malkovich
(B) I, Robot
(C) Behind Enemy Lines
(D) Cookie's Fortune",movie_recommendation,C,BigBench_easy
"Find a movie similar to Clear and Present Danger, In the Line of Fire, The Fugitive, Braveheart:
  Options:
(A) Choke
(B) Three to Tango
(C) Angel at My Table, An
(D) The Shawshank Redemption",movie_recommendation,D,BigBench_easy
"Find a movie similar to Forrest Gump, The Shawshank Redemption, Pulp Fiction, Dances with Wolves:
  Options:
(A) The Fugitive
(B) Women in Trouble
(C) Night at the Museum Secret of the Tomb
(D) While You Were Sleeping",movie_recommendation,B,BigBench_easy
"Find a movie similar to Star Wars Episode V - The Empire Strikes Back, The Sixth Sense, Back to the Future, The Terminator:
  Options:
(A) Family Guy Presents It's a Trap
(B) Toy Story
(C) Charlie and the Chocolate Factory
(D) Futurama Bender's Game",movie_recommendation,D,BigBench_easy
"Find a movie similar to Batman, Forrest Gump, Jurassic Park, The Usual Suspects:
  Options:
(A) Battle Beyond the Stars
(B) The Atomic Submarine
(C) Apollo 13
(D) Great Balls of Fire!",movie_recommendation,A,BigBench_easy
"Find a movie similar to Star Wars Episode V - The Empire Strikes Back, Star Wars Episode IV - A New Hope, Star Wars Episode VI - Return of the Jedi, The Matrix:
  Options:
(A) Dudley Do-Right
(B) Terminator 2 Judgment Day
(C) Baby's Day Out
(D) Les Misérables",movie_recommendation,C,BigBench_easy
"Find a movie similar to Braveheart, Pulp Fiction, Schindler's List, The Usual Suspects:
  Options:
(A) Children of the Night
(B) Kazaam
(C) Apollo 13
(D) Eichmann",movie_recommendation,D,BigBench_easy
"Find a movie similar to Pretty Woman, Schindler's List, The Shawshank Redemption, Apollo 13:
  Options:
(A) Dances with Wolves
(B) In July
(C) Black Snake Moan
(D) Heartbreaker",movie_recommendation,C,BigBench_easy
"Find a movie similar to Braveheart, The Fugitive, The Shawshank Redemption, The Usual Suspects:
  Options:
(A) Pale Rider
(B) Super Mario Bros
(C) Crimson Tide
(D) Runaway Brain",movie_recommendation,C,BigBench_easy
"Find a movie similar to American Beauty, Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb, The Lord of the Rings The Two Towers, Seven Samurai:
  Options:
(A) Latter Days
(B) The Silence of the Lambs
(C) Dirty Dancing Havana Nights
(D) The Devil and Daniel Johnston",movie_recommendation,C,BigBench_easy
"Find a movie similar to Seven, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, American Beauty:
  Options:
(A) Rear Window
(B) Wadjda
(C) Gray's Anatomy
(D) The Shaggy DA",movie_recommendation,C,BigBench_easy
